id,lon,lat,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation
WR_39_12,-50.02104066,-26.20861989,16.74964015,11.62151515,57.30144856,312.0703706,26.40340909,6.122045455,20.28136364,20.37443182,14.55731061,20.37443182,12.86647727,1566.148213,176.1322706,94.59523628,20.54631018,488.3031039,325.1731288,488.3031039,328.1021863,876
WR_39_15,-50.01317727,-26.21159813,16.74964015,11.62151515,57.30144856,312.0703706,26.40340909,6.122045455,20.28136364,20.37443182,14.55731061,20.37443182,12.86647727,1565.350987,175.6224721,94.40696288,20.4285669,486.9850129,325.025409,486.9850129,328.4185614,878
WR_39_4,-50.01548567,-26.20770952,16.82019886,11.65797348,57.45931908,311.6984281,26.49181818,6.202727273,20.28909091,20.43935606,14.60924242,20.43935606,12.93984848,1565.323624,175.8623427,94.48473921,20.50238277,487.7285056,325.0841685,487.7285056,328.0444028,903
WR_39_5,-50.03824108,-26.17262852,16.82019886,11.65797348,57.45931908,311.6984281,26.49181818,6.202727273,20.28909091,20.43935606,12.93984848,20.43935606,12.93984848,1566.434403,177.653876,95.7184988,21.02056233,493.3988049,325.3240539,493.3988049,325.3240539,858
WR_39_6,-50.00648825,-26.21469081,16.74964015,11.62151515,57.30144856,312.0703706,26.40340909,6.122045455,20.28136364,20.37443182,14.55731061,20.37443182,12.86647727,1564.86249,175.2043945,94.25996782,20.32296309,485.8697895,324.9281215,485.8697895,328.7562281,917
WR_39_7,-50.05026291,-26.18724022,17.06956439,11.69651515,57.32500158,315.3681259,26.76931818,6.365454545,20.40386364,20.72371212,13.13462121,20.72371212,13.13462121,1569.744129,177.3711314,96.15941959,20.87196915,492.4373069,326.6209342,492.4373069,326.6209342,805
WR_39_8,-50.04088552,-26.17808486,16.82019886,11.65797348,57.45931908,311.6984281,26.49181818,6.202727273,20.28909091,20.43935606,12.93984848,20.43935606,12.93984848,1567.526293,177.5909881,95.87474919,20.96889068,493.1742382,325.7676907,493.1742382,325.7676907,837
WR_4_1,-50.23470936,-26.15349931,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1612.274195,181.717843,100.5917615,20.1877712,499.709728,341.7110295,499.709728,342.0513891,803
WR_4_10,-50.22731188,-26.13636845,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1611.044197,181.6411025,100.2320358,20.17730478,499.6602894,341.0690767,499.6602894,342.4323756,801
WR_4_12,-50.2024459,-26.13986478,17.13432765,11.77645833,57.00375871,321.772067,26.97613636,6.317045455,20.65909091,20.87090909,13.11715909,20.87090909,13.11715909,1607.077009,181.3761165,99.87221671,20.15271295,498.4293513,340.4236004,498.4293513,340.4236004,838
WR_4_14,-50.20803125,-26.15433842,17.13432765,11.77645833,57.00375871,321.772067,26.97613636,6.317045455,20.65909091,20.87090909,17.14863636,20.87090909,13.11715909,1607.885081,180.8193466,100.3594976,20.09154733,497.8159976,340.8744108,497.8159976,341.1686066,820
WR_4_15,-50.22456514,-26.16027442,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1610.671192,180.8950041,101.1625235,20.05993169,498.2066683,340.9879175,498.2066683,342.6234046,822
WR_4_16,-50.21658535,-26.16350562,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1609.310404,180.6478198,100.9413805,20.05165152,497.693194,340.8808453,497.693194,341.9903919,843
WR_4_17,-50.21534795,-26.13645422,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1609.124519,181.4894576,100.0956204,20.15500328,499.0436276,341.018087,499.0436276,341.6333105,830
WR_4_20a,-50.22642213,-26.1545039,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1610.945576,181.1340996,100.919748,20.09606247,498.6687752,341.0791214,498.6687752,342.5554607,822
WR_4_21,-50.22583694,-26.15771461,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1610.864421,181.0180443,101.0569421,20.07782347,498.4451801,341.0474306,498.4451801,342.6015623,822
WR_4_22,-50.21912007,-26.15940923,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1609.742232,180.8195218,100.9172123,20.0654469,498.0130449,340.9264398,498.0130449,342.1662166,822
WR_4_23,-50.21358152,-26.1625785,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1608.794707,180.6150463,100.7882871,20.05681603,497.6067944,340.843158,497.6067944,341.738026,843
WR_4_25,-50.21441882,-26.15656117,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1608.947891,180.8302319,100.6507407,20.07866704,497.9596034,340.8951218,497.9596034,341.7452357,838
WR_4_26,-50.21418636,-26.13446775,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1608.946178,181.5584129,100.0128115,20.16358748,499.1105155,341.0464667,499.1105155,341.498468,830
WR_4_27,-50.22461935,-26.13800922,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1610.581708,181.4270919,100.3610992,20.14420447,499.268666,340.9071716,499.268666,342.5520111,820
