id,lon,lat,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation
U13908,-54.10416667,-34.5625,16.44990625,9.1901875,44.27565732,420.9155229,27.30675,6.55,20.75675,11.382625,20.22829167,21.55125,11.382625,1152.154633,108.936633,73.67870425,10.99216475,314.1241542,247.6630762,296.7636491,314.1241542,
U11243,-57.64583333,-33.72916667,17.32038542,10.0484375,41.88506909,489.8991968,30.07525,6.08475,23.9905,22.88129167,11.376,23.35,11.376,1152.186407,125.2966359,63.17957258,20.70035622,340.8795841,206.3009134,320.9729608,206.3009134,
U13358,-55.52083333,-34.39583333,16.7366875,10.12970833,44.34928071,456.0562162,29.0705,6.22975,22.84075,20.20825,21.11075,22.28004167,11.17683333,1152.233878,105.9511871,88.33014163,5.563696398,299.2194844,274.0596763,277.5129054,284.1791641,
U9822,-57.72916667,-33.27083333,17.73352083,10.982,43.65472144,495.2586264,31.0245,5.868,25.1565,21.04,11.69508333,23.77829167,11.69508333,1152.272608,123.1425645,64.11851499,20.89432909,346.3698143,200.9955605,333.8096525,200.9955605,
U11502,-57.60416667,-33.8125,17.27942708,9.826145833,41.4316861,487.7914329,29.9155,6.199,23.7165,22.83520833,11.35929167,23.284625,11.35929167,1152.279149,126.5803677,63.06048213,20.41873902,338.5178363,208.5383894,319.4851644,208.5383894,
U13645,-54.3125,-34.47916667,16.50625,9.751833333,45.24792749,425.855707,27.87225,6.32025,21.552,11.375625,20.407125,21.68258333,11.375625,1152.350655,111.4386667,71.91963997,12.46078606,316.0311242,245.1463182,278.8617473,316.0311242,
U13646,-54.27083333,-34.47916667,16.4789375,9.739541667,45.25388749,424.9290041,27.82625,6.30425,21.522,11.36475,20.36558333,21.64025,11.36475,1152.420796,112.0698954,71.34200981,12.83340232,317.1392077,244.4380803,279.1292882,317.1392077,
U12548,-57.02083333,-34.14583333,17.05044792,10.25785417,42.51828095,483.8643858,30.1305,6.00475,24.12575,19.434875,11.249,23.064625,11.249,1152.611496,118.9719184,71.29716324,14.19116583,320.1281367,234.9320713,299.2618355,234.9320713,
U12968,-55.64583333,-34.27083333,16.69586458,10.43814583,44.52421576,465.0423703,29.378,5.93425,23.44375,16.132375,11.02141667,22.34404167,11.02141667,1152.835192,108.3690213,88.0868544,5.927767689,302.2520401,273.0227425,285.419754,273.0227425,
U9563,-57.77083333,-33.1875,17.84525,11.13470833,43.76463691,496.9455409,31.31175,5.8695,25.44225,23.42445833,11.784875,23.90254167,11.784875,1152.972822,126.905085,64.3830808,21.47797293,348.0972022,200.1762847,338.7655942,200.1762847,363
