id,lon,lat,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation
YRK28285,30.50718251,-26.14675801,15.97544792,13.3098125,61.54043994,316.518198,24.9605,3.33275,21.62775,18.84433333,11.56229167,19.25695833,11.56229167,988.1344285,194.6578058,9.446162423,79.21756857,498.0353491,37.20255106,489.8468494,37.20255106,815
YRK28286,30.46851189,-26.18689695,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,985.5246305,205.14104,8.881615922,79.30730806,495.1016901,37.51247599,495.1016901,37.51247599,815
YRK28287,30.49929899,-26.16325163,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.14629167,10.64933333,18.49141667,10.64933333,991.2398786,198.3382752,9.622071727,78.8325777,493.4654894,37.79907196,492.3623167,37.79907196,815
YRK28288,30.49704359,-26.14775614,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.14629167,10.64933333,18.49141667,10.64933333,986.903835,196.5322491,9.557153155,79.03834691,494.2604564,37.28376504,489.5952496,37.28376504,815
YRK28289,30.49816657,-26.15446205,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.14629167,10.64933333,18.49141667,10.64933333,988.7793757,197.287837,9.580382502,78.9518771,493.9702969,37.49743386,490.8086519,37.49743386,815
YRK28290,30.43790073,-26.16937595,14.63516667,13.006,60.36247186,326.3674841,23.73,2.1835,21.5465,17.904625,10.07620833,17.904625,10.07620833,970.1790335,202.346098,8.503284693,79.2588353,487.5362405,36.64173335,487.5362405,36.64173335,815
YRK28291,30.43887188,-26.13019325,14.70916667,13.06083333,60.92303865,320.190458,23.742,2.30375,21.43825,17.92925,10.23695833,17.92925,10.23695833,986.5619117,202.6430241,8.969403383,78.92645263,491.3872904,38.17527795,491.3872904,38.17527795,815
YRK28292,30.42796131,-26.13437656,14.70916667,13.06083333,60.92303865,320.190458,23.742,2.30375,21.43825,17.92925,10.23695833,17.92925,10.23695833,985.9847127,203.873102,8.809383126,79.01001815,492.510629,38.23228518,492.510629,38.23228518,815
YRK28293,30.45615966,-26.14765192,14.70916667,13.06083333,60.92303865,320.190458,23.742,2.30375,21.43825,17.92925,10.23695833,17.92925,10.23695833,981.442752,201.4509163,8.94539793,78.94192716,489.228458,37.43714174,489.228458,37.43714174,815
YRK28294,30.44309086,-26.13656763,14.70916667,13.06083333,60.92303865,320.190458,23.742,2.30375,21.43825,17.92925,10.23695833,17.92925,10.23695833,983.6879454,202.1490916,8.938416384,78.95109269,490.2736787,37.85630099,490.2736787,37.85630099,815
YRK28295,30.43072582,-26.13357496,14.70916667,13.06083333,60.92303865,320.190458,23.742,2.30375,21.43825,17.92925,10.23695833,17.92925,10.23695833,986.1328392,203.5859284,8.84699874,78.98869444,492.2555917,38.21587795,492.2555917,38.21587795,815
YRK28296,30.49695286,-26.15306418,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.14629167,10.64933333,18.49141667,10.64933333,988.2229401,197.2969539,9.582504314,78.96053584,493.6767336,37.44915084,490.5241627,37.44915084,815
YRK28297,30.49507836,-26.15680856,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.14629167,10.64933333,18.49141667,10.64933333,988.832402,198.1437373,9.610998712,78.89694337,492.6110863,37.55304485,491.127733,37.55304485,815
YRK28298,30.48723052,-26.19114783,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,993.7609361,205.5734713,9.170468269,79.2360461,498.7490878,38.19602685,498.7490878,38.19602685,815
YRK28299,30.49030098,-26.1607335,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.49141667,10.64933333,18.49141667,10.64933333,988.8966365,199.5058303,9.480922341,78.83908439,491.7130177,37.61295611,491.7130177,37.61295611,815
YRK28300,30.48091634,-26.16584676,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.49141667,10.64933333,18.49141667,10.64933333,988.1675409,201.8070267,9.119298979,78.83649852,492.4946996,37.5717865,492.4946996,37.5717865,815
YRK28302,30.50057188,-26.21972855,14.63351042,12.82122917,60.47250424,321.199757,23.5965,2.39475,21.20175,17.834625,10.339,17.834625,10.13579167,999.3789504,212.7438191,8.939885831,80.05960301,507.3356969,38.46638082,507.3356969,39.0870966,815
YRK28303,30.50044885,-26.21861447,14.63351042,12.82122917,60.47250424,321.199757,23.5965,2.39475,21.20175,17.834625,10.339,17.834625,10.13579167,999.2441161,212.4136205,8.957519817,80.01814868,507.0065701,38.49210596,507.0065701,39.06301071,815
YRK28304,30.49862853,-26.218159,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,998.9713391,212.1760049,8.987601005,80.01212493,506.7744154,38.46477602,506.7744154,39.0131188,815
YRK28305,30.49250945,-26.18962328,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,994.5723399,204.7571935,9.251334334,79.13448327,498.448541,38.30167977,498.448541,38.30167977,815
YRK28307,30.49913513,-26.19045676,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,995.9533337,204.3885833,9.339558194,79.09297996,498.8349912,38.48999087,498.8349912,38.48999087,815
YRK28308,30.4792728,-26.19979701,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,993.6367454,207.7766893,9.119498297,79.58191248,500.8474404,38.17783791,500.8474404,38.17783791,815
YRK28309,30.48219164,-26.15717192,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.49141667,10.64933333,18.49141667,10.64933333,986.6346833,200.3825116,9.267343592,78.84656622,490.8252008,37.47200157,490.8252008,37.47200157,815
YRK28310,30.46407033,-26.1658663,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.49141667,10.64933333,18.49141667,10.64933333,982.4572361,202.6827549,8.82075804,78.97501367,491.0709156,37.2674574,491.0709156,37.2674574,815
YRK28312,30.46110747,-26.26841408,14.9625,13.07641667,59.52483916,338.2534531,24.199,2.231,21.968,18.37508333,10.25379167,18.37508333,10.25379167,914.167151,189.6917013,7.587719757,79.78676013,458.0382393,33.86182382,458.0382393,33.86182382,815
YRK28313,30.46701192,-26.2677576,14.9625,13.07641667,59.52483916,338.2534531,24.199,2.231,21.968,18.37508333,10.25379167,18.37508333,10.25379167,919.1285074,190.7526624,7.734081543,79.69329295,460.2376353,34.15985337,460.2376353,34.15985337,815
YRK28314,30.48053762,-26.25094319,14.9625,13.07641667,59.52483916,338.2534531,24.199,2.231,21.968,18.37508333,10.445125,18.37508333,10.25379167,957.0958129,200.9576472,8.63801192,79.85428042,482.458834,36.39301731,482.458834,36.43234823,815
YRK28318,30.43428787,-26.15918509,14.70916667,13.06083333,60.92303865,320.190458,23.742,2.30375,21.43825,17.92925,10.23695833,17.92925,10.23695833,973.387993,202.5127191,8.584041441,79.1959272,488.343178,37.00939949,488.343178,37.00939949,815
YRK28319,30.43659509,-26.15469699,14.70916667,13.06083333,60.92303865,320.190458,23.742,2.30375,21.43825,17.92925,10.23695833,17.92925,10.23695833,976.0789956,202.5492834,8.660578497,79.13447559,489.0044585,37.21900577,489.0044585,37.21900577,815
YRK28320,30.44287726,-26.15731063,14.70916667,13.06083333,60.92303865,320.190458,23.742,2.30375,21.43825,17.92925,10.23695833,17.92925,10.23695833,976.6309948,202.3623871,8.695885625,79.10410803,489.025497,37.16174075,489.025497,37.16174075,815
YRK28321,30.43829459,-26.17518546,14.63516667,13.006,60.36247186,326.3674841,23.73,2.1835,21.5465,17.904625,10.07620833,17.904625,10.07620833,967.9223859,202.291242,8.443098135,79.31388757,486.9992679,36.42682449,486.9992679,36.42682449,815
YRK28324,30.51019235,-26.17629286,15.00578125,12.93502083,60.48712673,322.2780927,24.05025,2.6655,21.38475,17.94304167,10.5185,18.294,10.5185,996.8982182,198.6128271,9.722031073,78.66594935,495.9545717,38.52151552,494.8355316,38.52151552,815
YRK28325,30.50676684,-26.15432046,15.97544792,13.3098125,61.54043994,316.518198,24.9605,3.33275,21.62775,18.84433333,11.56229167,19.25695833,11.56229167,990.1957113,195.8050169,9.518468693,79.04650992,497.0932686,37.5255728,491.0611299,37.5255728,815
YRK28326,30.51810477,-26.15307086,15.97544792,13.3098125,61.54043994,316.518198,24.9605,3.33275,21.62775,18.84433333,11.56229167,19.25695833,11.56229167,991.7171619,193.6970678,9.420256007,79.24644513,501.3230399,37.49931412,491.241445,37.49931412,815
YRK28327,30.50878209,-26.16098842,15.97544792,13.3098125,61.54043994,316.518198,24.9605,3.33275,21.62775,18.84433333,11.56229167,19.25695833,11.56229167,992.4475158,196.41268,9.570038559,78.92607974,497.1224523,37.83178921,492.1946032,37.83178921,815
YRK28328,30.50016978,-26.16761683,15.00578125,12.93502083,60.48712673,322.2780927,24.05025,2.6655,21.38475,17.94304167,10.5185,18.294,10.5185,992.5485384,198.8088577,9.645714297,78.77284485,493.3252011,37.96334742,493.1288385,37.96334742,815
YRK28329,30.48757569,-26.15556478,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.49141667,10.64933333,18.49141667,10.64933333,987.232017,199.2434843,9.463937463,78.86894035,490.6765883,37.47771023,490.6765883,37.47771023,815
YRK28330,30.48130024,-26.15544809,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.49141667,10.64933333,18.49141667,10.64933333,986.1249263,200.2936976,9.259694014,78.8492908,490.4616821,37.443274,490.4616821,37.443274,815
YRK28331,30.47705283,-26.15348042,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.49141667,10.64933333,18.49141667,10.64933333,985.0170715,200.7424574,9.143191873,78.84249964,489.9342144,37.40566851,489.9342144,37.40566851,815
YRK28332,30.48778893,-26.15938375,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.49141667,10.64933333,18.49141667,10.64933333,988.1222777,199.7421527,9.41922069,78.84460104,491.3998074,37.55709922,491.3998074,37.55709922,815
YRK28333,30.48350667,-26.2380978,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,978.4868203,207.0925266,9.157524366,80.08217357,495.6477356,37.22744086,495.6477356,37.6977696,815
YRK28334,30.48860204,-26.24067382,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,977.0239318,206.8778442,9.126323236,80.02687913,494.7209005,37.25675771,494.7209005,37.69694733,815
YRK28335,30.48936651,-26.23362615,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,986.9974699,209.8015672,9.102795442,80.14870367,500.8819052,37.64261161,500.8819052,38.27561382,815
YRK28336,30.48055625,-26.23427631,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,983.2713709,208.3036719,9.233404785,80.16098223,498.6125383,37.35346394,498.6125383,37.92265132,815
YRK28337,30.47792361,-26.23662705,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,978.5884408,206.8663094,9.09684191,80.12404592,495.7327493,37.13707088,495.7327493,37.61381368,815
YRK28338,30.4790906,-26.23684076,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,978.6858062,206.9487212,9.112714013,80.11666121,495.7883609,37.16045686,495.7883609,37.6380863,815
YRK28339,30.4857094,-26.23076402,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,990.0227517,210.4850884,9.157278483,80.21045671,502.7636573,37.69205797,502.7636573,38.38901831,815
YRK28340,30.50441513,-26.22452469,14.63351042,12.82122917,60.47250424,321.199757,23.5965,2.39475,21.20175,17.834625,10.339,17.834625,10.13579167,1000.305734,214.4849909,8.797317216,80.23335301,508.9635271,38.4294279,508.9635271,39.262871,815
YRK28341,30.50482751,-26.22210503,14.63351042,12.82122917,60.47250424,321.199757,23.5965,2.39475,21.20175,17.834625,10.339,17.834625,10.13579167,1000.115321,213.76788,8.834189704,80.13240625,508.2774633,38.4989235,508.2774633,39.22682352,815
YRK28342,30.5026081,-26.22048167,14.63351042,12.82122917,60.47250424,321.199757,23.5965,2.39475,21.20175,17.834625,10.339,17.834625,10.13579167,999.6982691,213.1052747,8.898054544,80.07794191,507.6714107,38.49132819,507.6714107,39.1469992,815
YRK28343,30.50304249,-26.21705612,14.63351042,12.82122917,60.47250424,321.199757,23.5965,2.39475,21.20175,17.834625,10.339,17.834625,10.13579167,999.4017931,212.0991835,8.948860415,79.94310718,506.6958383,38.58692967,506.6958383,39.09218347,815
YRK28344,30.50133399,-26.21696806,14.63351042,12.82122917,60.47250424,321.199757,23.5965,2.39475,21.20175,17.834625,10.339,17.834625,10.13579167,999.1778639,211.9837307,8.970498027,79.95082639,506.5781758,38.55285003,506.5781758,39.05164016,815
YRK28345,30.49745191,-26.21648893,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,998.6340372,211.6509714,9.021721269,79.95891173,506.2324067,38.48275791,506.2324067,38.9539444,815
YRK28346,30.50161449,-26.21113745,14.63351042,12.82122917,60.47250424,321.199757,23.5965,2.39475,21.20175,17.834625,10.339,17.834625,10.13579167,998.6011174,210.2773957,9.056786998,79.73553864,504.8996,38.70651598,504.8996,38.94721734,815
YRK28347,30.49751018,-26.22404674,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,999.5126116,213.7222153,8.93525824,80.23768589,508.3949745,38.28878582,508.3949745,39.10257403,815
YRK28348,30.49945144,-26.20443564,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,997.5574112,208.3287845,9.158786367,79.52465573,502.8678586,38.76741755,502.8678586,38.76741755,815
YRK28349,30.49381123,-26.20048564,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,996.1783416,207.4010099,9.186765481,79.45239579,501.5345041,38.55197555,501.5345041,38.55197555,815
YRK28350,30.48936085,-26.22016138,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,998.1045139,212.0991266,9.10098734,80.13723478,506.8161605,38.2128735,506.8161605,38.84445229,815
YRK28351,30.48788474,-26.22037468,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,997.9603202,212.0453626,9.122602993,80.15270374,506.7898379,38.17518907,506.7898379,38.81581426,815
YRK28352,30.4933278,-26.16893314,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,991.4353582,200.1471226,9.458017691,78.767941,493.2646861,37.86750282,493.2646861,37.86750282,815
YRK28353,30.48483041,-26.1738809,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,990.6882348,202.2691063,9.135817605,78.79691755,494.1006886,37.77603317,494.1006886,37.77603317,815
YRK28354,30.49010559,-26.18268525,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,993.176312,203.346372,9.243933846,78.95807997,496.4724176,38.09789704,496.4724176,38.09789704,815
YRK28355,30.4726747,-26.17575015,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,987.4426624,204.067047,8.816766813,78.9625641,493.9780892,37.46816465,493.9780892,37.46816465,815
YRK28356,30.47516812,-26.16879121,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,987.5435246,203.1849776,8.908520461,78.88643503,492.9971137,37.49065249,492.9971137,37.49065249,815
YRK28357,30.50073666,-26.17355752,15.00578125,12.93502083,60.48712673,322.2780927,24.05025,2.6655,21.38475,18.294,10.5185,18.294,10.5185,994.2260864,199.5544694,9.609364416,78.69043353,494.151674,38.18493108,494.151674,38.18493108,815
YRK28358,30.46729293,-26.15789636,15.16810417,13.14354167,60.75901336,324.9094035,24.2525,2.62025,21.63225,18.49141667,10.64933333,18.49141667,10.64933333,983.3182115,201.8626696,8.944919852,78.90903592,490.3414567,37.35713635,490.3414567,37.35713635,815
YRK28359,30.46924616,-26.19662838,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,986.6734034,206.4033139,8.987215556,79.56933801,497.1771586,37.70061456,497.1771586,37.70061456,815
YRK28360,30.50755651,-26.18784984,15.00578125,12.93502083,60.48712673,322.2780927,24.05025,2.6655,21.38475,18.294,10.5185,18.294,10.5185,997.338415,202.8073715,9.513748904,78.94594738,498.2544286,38.66035419,498.2544286,38.66035419,815
YRK28361,30.50539118,-26.19636044,15.00578125,12.93502083,60.48712673,322.2780927,24.05025,2.6655,21.38475,18.294,10.5185,18.294,10.5185,997.720478,205.7049264,9.315417173,79.20810618,500.7202927,38.76155129,500.7202927,38.76155129,815
YRK28362,30.49313897,-26.18832655,15.00064583,13.00135417,60.36612498,325.0606779,24.0915,2.554,21.5375,18.2983125,10.4736875,18.2983125,10.4736875,1990.892502,408.8279883,18.62297436,79.56761802,997.185532,76.84048339,997.185532,76.84048339,815
YRK28363,30.50214009,-26.2178252,14.63351042,12.82122917,60.47250424,321.199757,23.5965,2.39475,21.20175,17.834625,10.339,17.834625,10.13579167,999.3681497,212.2809739,8.947373227,79.97807952,506.8710563,38.54831521,506.8710563,39.08622271,815
YRK28364,30.48211471,-26.21105446,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,995.8492221,209.8428402,9.175391316,79.8951666,503.9597103,38.30828567,503.9597103,38.48819509,815
YRK28365,30.47675971,-26.20522432,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,994.1203621,208.7678168,9.155479917,79.76801883,502.1824886,38.23463479,502.1824886,38.23463479,815
YRK28366,30.48072759,-26.1939758,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,992.9663982,206.6397522,9.097300661,79.39320231,499.3466567,38.08889343,499.3466567,38.08889343,815
YRK28367,30.48526538,-26.18919548,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,993.1013266,205.3276834,9.142816058,79.19992939,498.1719436,38.10442116,498.1719436,38.10442116,815
YRK28368,30.43983727,-26.13534691,14.70916667,13.06083333,60.92303865,320.190458,23.742,2.30375,21.43825,17.92925,10.23695833,17.92925,10.23695833,984.3830757,202.4995943,8.919314358,78.95832847,490.7733244,37.95832171,490.7733244,37.95832171,815
YRK28371,30.48835409,-26.21620025,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,997.4383077,211.1357313,9.125510359,80.01120326,505.6684624,38.29778573,505.6684624,38.74042776,815
YRK28372,30.48370831,-26.20356709,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,994.9511003,208.3680915,9.149735903,79.65003685,502.0148815,38.3674291,502.0148815,38.3674291,815
YRK28373,30.48246566,-26.20566849,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,995.0744819,208.800294,9.15517629,79.72649588,502.5311116,38.38187249,502.5311116,38.38187249,815
YRK28374,30.48331666,-26.20201093,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,994.6538604,208.064918,9.145289042,79.60640111,501.5808255,38.32495283,501.5808255,38.32495283,815
YRK28375,30.50037257,-26.19247779,15.00578125,12.93502083,60.48712673,322.2780927,24.05025,2.6655,21.38475,18.294,10.5185,18.294,10.5185,996.4098045,204.8645878,9.328438786,79.1402299,499.4477506,38.56073992,499.4477506,38.56073992,815
YRK28376,30.50176096,-26.18574817,15.00578125,12.93502083,60.48712673,322.2780927,24.05025,2.6655,21.38475,18.294,10.5185,18.294,10.5185,995.9658825,202.7673873,9.449688258,78.93695351,497.5271328,38.4685854,497.5271328,38.4685854,815
YRK28377,30.50411733,-26.18878619,15.00578125,12.93502083,60.48712673,322.2780927,24.05025,2.6655,21.38475,18.294,10.5185,18.294,10.5185,996.7467989,203.4413339,9.439709347,78.99990385,498.4600301,38.58775276,498.4600301,38.58775276,815
YRK28378,30.50473529,-26.18715246,15.00578125,12.93502083,60.48712673,322.2780927,24.05025,2.6655,21.38475,18.294,10.5185,18.294,10.5185,996.7095514,202.8734308,9.479541861,78.95019629,497.9926482,38.5734322,497.9926482,38.5734322,815
YRK28379,30.49569129,-26.19354535,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,995.661012,205.5032588,9.261332593,79.21869214,499.6313845,38.46167215,499.6313845,38.46167215,815
YRK28380,30.49356443,-26.19926358,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,995.9841174,207.1002626,9.194857211,79.41645118,501.1823432,38.52148932,501.1823432,38.52148932,815
YRK28381,30.49275176,-26.18561703,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,994.1098387,203.7384807,9.281792975,79.01548429,497.3312921,38.22764255,497.3312921,38.22764255,815
YRK28382,30.49240072,-26.19104109,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,994.7327998,205.1172046,9.24069846,79.17759207,498.8428497,38.32734312,498.8428497,38.32734312,815
YRK28383,30.49171767,-26.19319275,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,994.8816997,205.6980047,9.219200733,79.24917844,499.4269541,38.35311214,499.4269541,38.35311214,815
YRK28384,30.49074395,-26.19327587,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,994.7120781,205.7883544,9.207655675,79.26196554,499.4244632,38.32989902,499.4244632,38.32989902,815
YRK28385,30.4831857,-26.19242627,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,993.1832243,206.1638368,9.11945238,79.31927718,498.9964462,38.11869835,498.9964462,38.11869835,815
YRK28386,30.48361127,-26.19273993,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,993.3100728,206.194322,9.125348057,79.32380597,499.0918249,38.13624827,499.0918249,38.13624827,815
YRK28387,30.48277362,-26.19331274,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,993.2409504,206.3695795,9.117136759,79.35030899,499.2241427,38.12694568,499.2241427,38.12694568,815
YRK28388,30.48359607,-26.19470067,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,993.6016897,206.5892802,9.129589953,79.38253796,499.6200757,38.17730007,499.6200757,38.17730007,815
YRK28389,30.48543214,-26.19818226,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,994.4421233,207.2034908,9.14951074,79.46767346,500.61762,38.29675315,500.61762,38.29675315,815
YRK28390,30.46146911,-26.21939017,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,976.7931544,206.6552642,9.086225409,80.21267848,495.5540553,36.91440546,495.5540553,37.47685202,815
YRK28391,30.46592592,-26.22447888,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,983.1708103,208.5934926,9.178318553,80.34721322,499.6640519,37.06675687,499.6640519,37.88033628,815
YRK28392,30.46817505,-26.21307762,14.74542708,12.93714583,59.87756102,330.4336119,23.85625,2.25025,21.606,18.06470833,10.33883333,18.06470833,10.13658333,986.2170734,208.0847801,9.134011354,80.02929752,499.5300304,37.62763553,499.5300304,37.89188407,815
YRK28393,30.45250295,-26.22663102,14.68447917,12.97858333,59.83257651,333.8262889,23.832,2.1405,21.6915,18.06229167,10.234625,18.06229167,10.037875,960.3249412,203.3065524,8.699032066,80.34660562,487.4033025,35.91756263,487.4033025,36.66478718,815
YRK28394,30.45772352,-26.19464849,14.63516667,13.006,60.36247186,326.3674841,23.73,2.1835,21.5465,17.904625,10.07620833,17.904625,10.07620833,975.6054217,204.2205645,8.815943329,79.58775307,491.6848595,37.08959303,491.6848595,37.08959303,815
YRK28395,30.46236592,-26.19546854,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,979.9543639,205.0680677,8.884457194,79.57944559,493.8307484,37.33024981,493.8307484,37.33024981,815
YRK28396,30.45479426,-26.19860983,14.63516667,13.006,60.36247186,326.3674841,23.73,2.1835,21.5465,17.904625,10.07620833,17.904625,10.07620833,971.9180967,203.8527988,8.809515854,79.70418954,490.4024709,36.94669471,490.4024709,36.94669471,815
YRK28397,30.43255405,-26.19671609,14.63516667,13.006,60.36247186,326.3674841,23.73,2.1835,21.5465,17.904625,10.07620833,17.904625,10.07620833,950.298902,199.7580359,8.495733174,79.79796165,479.9276819,35.77907277,479.9276819,35.77907277,815
YRK28398,30.44376259,-26.19105096,14.63516667,13.006,60.36247186,326.3674841,23.73,2.1835,21.5465,17.904625,10.07620833,17.904625,10.07620833,963.9389026,201.9937649,8.608104437,79.59993865,485.9614939,36.4254766,485.9614939,36.4254766,815
YRK28399,30.43947908,-26.18951952,14.63516667,13.006,60.36247186,326.3674841,23.73,2.1835,21.5465,17.904625,10.07620833,17.904625,10.07620833,960.984573,201.4605899,8.544239771,79.59972618,484.5396678,36.2490652,484.5396678,36.2490652,815
YRK28400,30.49152651,-26.1916372,14.99551042,13.0676875,60.24682749,327.8692108,24.13275,2.4425,21.69025,18.302625,10.428875,18.302625,10.428875,994.6435859,205.334856,9.225567969,79.20450979,498.9882476,38.31680559,498.9882476,38.31680559,815
YRK28401,30.43976902,-26.13996512,14.70916667,13.06083333,60.92303865,320.190458,23.742,2.30375,21.43825,17.92925,10.23695833,17.92925,10.23695833,982.579693,202.491816,8.864940956,78.99206728,490.3798663,37.78655398,490.3798663,37.78655398,815
YRK28403,30.42404769,-26.19545359,14.63516667,13.006,60.36247186,326.3674841,23.73,2.1835,21.5465,17.904625,10.07620833,17.904625,10.07620833,942.8245047,198.3211236,8.383918025,79.82697259,476.2357125,35.37035258,476.2357125,35.37035258,815
